
{'eval/walltime': 170.31577563285828, 'eval/episode_distance_from_origin': Array(3040.6353, dtype=float32), 'eval/episode_distance_reward': Array(0.05001232, dtype=float32), 'eval/episode_forward_reward': Array(8.33539, dtype=float32), 'eval/episode_reward': Array(-202.40869, dtype=float32), 'eval/episode_reward_alive': Array(1.8320312, dtype=float32), 'eval/episode_reward_linvel': Array(8.33539, dtype=float32), 'eval/episode_reward_quadctrl': Array(-212.6261, dtype=float32), 'eval/episode_x_position': Array(3020.0205, dtype=float32), 'eval/episode_x_velocity': Array(1.6670766, dtype=float32), 'eval/episode_y_position': Array(-1.0245423, dtype=float32), 'eval/episode_y_velocity': Array(-1.7963622, dtype=float32), 'eval/episode_distance_from_origin_std': Array(52.553, dtype=float32), 'eval/episode_distance_reward_std': Array(0.37821695, dtype=float32), 'eval/episode_forward_reward_std': Array(63.036163, dtype=float32), 'eval/episode_reward_std': Array(63.247475, dtype=float32), 'eval/episode_reward_alive_std': Array(2.5975327, dtype=float32), 'eval/episode_reward_linvel_std': Array(63.036163, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(2.1968799, dtype=float32), 'eval/episode_x_position_std': Array(52.82417, dtype=float32), 'eval/episode_x_velocity_std': Array(12.607232, dtype=float32), 'eval/episode_y_position_std': Array(56.90352, dtype=float32), 'eval/episode_y_velocity_std': Array(12.41615, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 170.31577563285828, 'eval/sps': 751.5451785037435, 'num_steps': 0}
{'eval/walltime': 306.72169637680054, 'training/sps': 1488.8062159536705, 'training/walltime': 55.023950815200806, 'training/entropy_loss': Array(-0.00509988, dtype=float32), 'training/policy_loss': Array(-0.01965451, dtype=float32), 'training/total_loss': Array(-0.00082416, dtype=float32), 'training/v_loss': Array(0.02393024, dtype=float32), 'eval/episode_distance_from_origin': Array(3157.0508, dtype=float32), 'eval/episode_distance_reward': Array(0.60457665, dtype=float32), 'eval/episode_forward_reward': Array(100.76278, dtype=float32), 'eval/episode_reward': Array(-109.40407, dtype=float32), 'eval/episode_reward_alive': Array(2.0351562, dtype=float32), 'eval/episode_reward_linvel': Array(100.76278, dtype=float32), 'eval/episode_reward_quadctrl': Array(-212.80658, dtype=float32), 'eval/episode_x_position': Array(3136.0876, dtype=float32), 'eval/episode_x_velocity': Array(20.152554, dtype=float32), 'eval/episode_y_position': Array(1.6758246, dtype=float32), 'eval/episode_y_velocity': Array(-1.6064665, dtype=float32), 'eval/episode_distance_from_origin_std': Array(53.605904, dtype=float32), 'eval/episode_distance_reward_std': Array(0.33467916, dtype=float32), 'eval/episode_forward_reward_std': Array(55.779858, dtype=float32), 'eval/episode_reward_std': Array(56.93495, dtype=float32), 'eval/episode_reward_alive_std': Array(4.043795, dtype=float32), 'eval/episode_reward_linvel_std': Array(55.779858, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(2.27003, dtype=float32), 'eval/episode_x_position_std': Array(53.56466, dtype=float32), 'eval/episode_x_velocity_std': Array(11.155969, dtype=float32), 'eval/episode_y_position_std': Array(96.89512, dtype=float32), 'eval/episode_y_velocity_std': Array(18.232498, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.40592074394226, 'eval/sps': 938.3756900133269, 'num_steps': 81920}
{'eval/walltime': 57230.054261446, 'training/sps': 2950.5229908803412, 'training/walltime': 11650.242276191711, 'training/entropy_loss': Array(0.01436177, dtype=float32), 'training/policy_loss': Array(0.00409682, dtype=float32), 'training/total_loss': Array(0.1493647, dtype=float32), 'training/v_loss': Array(0.1309061, dtype=float32), 'eval/episode_distance_from_origin': Array(5762.83, dtype=float32), 'eval/episode_distance_reward': Array(21.21592, dtype=float32), 'eval/episode_forward_reward': Array(3535.969, dtype=float32), 'eval/episode_reward': Array(3547.5488, dtype=float32), 'eval/episode_reward_alive': Array(397.51562, dtype=float32), 'eval/episode_reward_linvel': Array(3535.969, dtype=float32), 'eval/episode_reward_quadctrl': Array(-407.15125, dtype=float32), 'eval/episode_x_position': Array(5710.755, dtype=float32), 'eval/episode_x_velocity': Array(707.19385, dtype=float32), 'eval/episode_y_position': Array(-228.83571, dtype=float32), 'eval/episode_y_velocity': Array(-161.55225, dtype=float32), 'eval/episode_distance_from_origin_std': Array(494.75626, dtype=float32), 'eval/episode_distance_reward_std': Array(5.759898, dtype=float32), 'eval/episode_forward_reward_std': Array(959.9755, dtype=float32), 'eval/episode_reward_std': Array(946.61847, dtype=float32), 'eval/episode_reward_alive_std': Array(45.82, dtype=float32), 'eval/episode_reward_linvel_std': Array(959.9755, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(27.761786, dtype=float32), 'eval/episode_x_position_std': Array(489.02896, dtype=float32), 'eval/episode_x_velocity_std': Array(191.99501, dtype=float32), 'eval/episode_y_position_std': Array(264.8231, dtype=float32), 'eval/episode_y_velocity_std': Array(98.68084, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.45598793029785, 'eval/sps': 938.0313897649021, 'num_steps': 34242560}
{'eval/walltime': 57366.56637144089, 'training/sps': 2959.6030800951266, 'training/walltime': 11677.92166352272, 'training/entropy_loss': Array(0.01239306, dtype=float32), 'training/policy_loss': Array(0.00243564, dtype=float32), 'training/total_loss': Array(0.11177219, dtype=float32), 'training/v_loss': Array(0.09694349, dtype=float32), 'eval/episode_distance_from_origin': Array(5921.5757, dtype=float32), 'eval/episode_distance_reward': Array(22.803967, dtype=float32), 'eval/episode_forward_reward': Array(3800.641, dtype=float32), 'eval/episode_reward': Array(3805.1277, dtype=float32), 'eval/episode_reward_alive': Array(387.44922, dtype=float32), 'eval/episode_reward_linvel': Array(3800.641, dtype=float32), 'eval/episode_reward_quadctrl': Array(-405.7663, dtype=float32), 'eval/episode_x_position': Array(5866.95, dtype=float32), 'eval/episode_x_velocity': Array(760.1282, dtype=float32), 'eval/episode_y_position': Array(-296.10278, dtype=float32), 'eval/episode_y_velocity': Array(-176.27826, dtype=float32), 'eval/episode_distance_from_origin_std': Array(481.3632, dtype=float32), 'eval/episode_distance_reward_std': Array(5.886185, dtype=float32), 'eval/episode_forward_reward_std': Array(981.02277, dtype=float32), 'eval/episode_reward_std': Array(971.1896, dtype=float32), 'eval/episode_reward_alive_std': Array(53.087704, dtype=float32), 'eval/episode_reward_linvel_std': Array(981.02277, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(27.745533, dtype=float32), 'eval/episode_x_position_std': Array(478.78522, dtype=float32), 'eval/episode_x_velocity_std': Array(196.20467, dtype=float32), 'eval/episode_y_position_std': Array(237.97687, dtype=float32), 'eval/episode_y_velocity_std': Array(90.84529, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.5121099948883, 'eval/sps': 937.645751756331, 'num_steps': 34324480}
{'eval/walltime': 57502.99839305878, 'training/sps': 2963.2075541325266, 'training/walltime': 11705.567381381989, 'training/entropy_loss': Array(0.01395259, dtype=float32), 'training/policy_loss': Array(0.00413939, dtype=float32), 'training/total_loss': Array(0.11894848, dtype=float32), 'training/v_loss': Array(0.10085651, dtype=float32), 'eval/episode_distance_from_origin': Array(5878.2656, dtype=float32), 'eval/episode_distance_reward': Array(22.784527, dtype=float32), 'eval/episode_forward_reward': Array(3797.4, dtype=float32), 'eval/episode_reward': Array(3802.384, dtype=float32), 'eval/episode_reward_alive': Array(390.71875, dtype=float32), 'eval/episode_reward_linvel': Array(3797.4, dtype=float32), 'eval/episode_reward_quadctrl': Array(-408.5197, dtype=float32), 'eval/episode_x_position': Array(5824.788, dtype=float32), 'eval/episode_x_velocity': Array(759.4801, dtype=float32), 'eval/episode_y_position': Array(-262.85388, dtype=float32), 'eval/episode_y_velocity': Array(-171.52664, dtype=float32), 'eval/episode_distance_from_origin_std': Array(506.9696, dtype=float32), 'eval/episode_distance_reward_std': Array(6.105083, dtype=float32), 'eval/episode_forward_reward_std': Array(1017.50635, dtype=float32), 'eval/episode_reward_std': Array(1006.5855, dtype=float32), 'eval/episode_reward_alive_std': Array(51.37419, dtype=float32), 'eval/episode_reward_linvel_std': Array(1017.50635, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(27.94764, dtype=float32), 'eval/episode_x_position_std': Array(503.79117, dtype=float32), 'eval/episode_x_velocity_std': Array(203.50134, dtype=float32), 'eval/episode_y_position_std': Array(254.97144, dtype=float32), 'eval/episode_y_velocity_std': Array(92.60493, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.4320216178894, 'eval/sps': 938.196168920627, 'num_steps': 34406400}
{'eval/walltime': 57639.50946140289, 'training/sps': 2961.2370232667267, 'training/walltime': 11733.231495857239, 'training/entropy_loss': Array(0.01857593, dtype=float32), 'training/policy_loss': Array(0.01086502, dtype=float32), 'training/total_loss': Array(0.18109244, dtype=float32), 'training/v_loss': Array(0.15165149, dtype=float32), 'eval/episode_distance_from_origin': Array(5918.0635, dtype=float32), 'eval/episode_distance_reward': Array(23.32827, dtype=float32), 'eval/episode_forward_reward': Array(3888.0237, dtype=float32), 'eval/episode_reward': Array(3896.373, dtype=float32), 'eval/episode_reward_alive': Array(392.42578, dtype=float32), 'eval/episode_reward_linvel': Array(3888.0237, dtype=float32), 'eval/episode_reward_quadctrl': Array(-407.40472, dtype=float32), 'eval/episode_x_position': Array(5860.2246, dtype=float32), 'eval/episode_x_velocity': Array(777.6048, dtype=float32), 'eval/episode_y_position': Array(-270.71262, dtype=float32), 'eval/episode_y_velocity': Array(-183.31659, dtype=float32), 'eval/episode_distance_from_origin_std': Array(529.2571, dtype=float32), 'eval/episode_distance_reward_std': Array(6.0515337, dtype=float32), 'eval/episode_forward_reward_std': Array(1008.581, dtype=float32), 'eval/episode_reward_std': Array(1005.90015, dtype=float32), 'eval/episode_reward_alive_std': Array(47.32637, dtype=float32), 'eval/episode_reward_linvel_std': Array(1008.581, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(29.569132, dtype=float32), 'eval/episode_x_position_std': Array(530.4995, dtype=float32), 'eval/episode_x_velocity_std': Array(201.71616, dtype=float32), 'eval/episode_y_position_std': Array(269.43613, dtype=float32), 'eval/episode_y_velocity_std': Array(90.90719, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.5110683441162, 'eval/sps': 937.6529064832929, 'num_steps': 34488320}
{'eval/walltime': 57775.93997812271, 'training/sps': 2954.203941858038, 'training/walltime': 11760.961470365524, 'training/entropy_loss': Array(0.01477497, dtype=float32), 'training/policy_loss': Array(0.01733037, dtype=float32), 'training/total_loss': Array(0.11753307, dtype=float32), 'training/v_loss': Array(0.08542772, dtype=float32), 'eval/episode_distance_from_origin': Array(5865.0195, dtype=float32), 'eval/episode_distance_reward': Array(22.716085, dtype=float32), 'eval/episode_forward_reward': Array(3785.994, dtype=float32), 'eval/episode_reward': Array(3796.766, dtype=float32), 'eval/episode_reward_alive': Array(393.65625, dtype=float32), 'eval/episode_reward_linvel': Array(3785.994, dtype=float32), 'eval/episode_reward_quadctrl': Array(-405.6001, dtype=float32), 'eval/episode_x_position': Array(5809.3613, dtype=float32), 'eval/episode_x_velocity': Array(757.1987, dtype=float32), 'eval/episode_y_position': Array(-251.6485, dtype=float32), 'eval/episode_y_velocity': Array(-179.54312, dtype=float32), 'eval/episode_distance_from_origin_std': Array(471.13422, dtype=float32), 'eval/episode_distance_reward_std': Array(5.557594, dtype=float32), 'eval/episode_forward_reward_std': Array(926.25806, dtype=float32), 'eval/episode_reward_std': Array(923.05286, dtype=float32), 'eval/episode_reward_alive_std': Array(48.748745, dtype=float32), 'eval/episode_reward_linvel_std': Array(926.25806, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(24.422699, dtype=float32), 'eval/episode_x_position_std': Array(467.2454, dtype=float32), 'eval/episode_x_velocity_std': Array(185.25166, dtype=float32), 'eval/episode_y_position_std': Array(265.84003, dtype=float32), 'eval/episode_y_velocity_std': Array(96.869286, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.43051671981812, 'eval/sps': 938.2065177021096, 'num_steps': 34570240}
{'eval/walltime': 57912.44764328003, 'training/sps': 2956.9321674337552, 'training/walltime': 11788.66585969925, 'training/entropy_loss': Array(0.0154353, dtype=float32), 'training/policy_loss': Array(0.00481451, dtype=float32), 'training/total_loss': Array(0.11603492, dtype=float32), 'training/v_loss': Array(0.09578511, dtype=float32), 'eval/episode_distance_from_origin': Array(5912.474, dtype=float32), 'eval/episode_distance_reward': Array(23.190136, dtype=float32), 'eval/episode_forward_reward': Array(3865.002, dtype=float32), 'eval/episode_reward': Array(3879.3125, dtype=float32), 'eval/episode_reward_alive': Array(398.71094, dtype=float32), 'eval/episode_reward_linvel': Array(3865.002, dtype=float32), 'eval/episode_reward_quadctrl': Array(-407.59076, dtype=float32), 'eval/episode_x_position': Array(5858.4385, dtype=float32), 'eval/episode_x_velocity': Array(773.0005, dtype=float32), 'eval/episode_y_position': Array(-199.46442, dtype=float32), 'eval/episode_y_velocity': Array(-159.25198, dtype=float32), 'eval/episode_distance_from_origin_std': Array(570.21027, dtype=float32), 'eval/episode_distance_reward_std': Array(6.5980873, dtype=float32), 'eval/episode_forward_reward_std': Array(1099.6724, dtype=float32), 'eval/episode_reward_std': Array(1091.234, dtype=float32), 'eval/episode_reward_alive_std': Array(45.790993, dtype=float32), 'eval/episode_reward_linvel_std': Array(1099.6724, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(30.727045, dtype=float32), 'eval/episode_x_position_std': Array(568.41223, dtype=float32), 'eval/episode_x_velocity_std': Array(219.93465, dtype=float32), 'eval/episode_y_position_std': Array(303.30682, dtype=float32), 'eval/episode_y_velocity_std': Array(102.69596, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.50766515731812, 'eval/sps': 937.6762825185424, 'num_steps': 34652160}
{'eval/walltime': 58048.87054228783, 'training/sps': 2950.3572228879707, 'training/walltime': 11816.431988954544, 'training/entropy_loss': Array(0.01480205, dtype=float32), 'training/policy_loss': Array(0.00336324, dtype=float32), 'training/total_loss': Array(0.110342, dtype=float32), 'training/v_loss': Array(0.09217672, dtype=float32), 'eval/episode_distance_from_origin': Array(6045.3223, dtype=float32), 'eval/episode_distance_reward': Array(24.839106, dtype=float32), 'eval/episode_forward_reward': Array(4139.8286, dtype=float32), 'eval/episode_reward': Array(4147.2925, dtype=float32), 'eval/episode_reward_alive': Array(389.92188, dtype=float32), 'eval/episode_reward_linvel': Array(4139.8286, dtype=float32), 'eval/episode_reward_quadctrl': Array(-407.29718, dtype=float32), 'eval/episode_x_position': Array(5989.5464, dtype=float32), 'eval/episode_x_velocity': Array(827.96564, dtype=float32), 'eval/episode_y_position': Array(-255.52475, dtype=float32), 'eval/episode_y_velocity': Array(-176.49689, dtype=float32), 'eval/episode_distance_from_origin_std': Array(565.80914, dtype=float32), 'eval/episode_distance_reward_std': Array(6.4262147, dtype=float32), 'eval/episode_forward_reward_std': Array(1071.028, dtype=float32), 'eval/episode_reward_std': Array(1064.3048, dtype=float32), 'eval/episode_reward_alive_std': Array(51.733593, dtype=float32), 'eval/episode_reward_linvel_std': Array(1071.028, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(24.242823, dtype=float32), 'eval/episode_x_position_std': Array(563.2343, dtype=float32), 'eval/episode_x_velocity_std': Array(214.20558, dtype=float32), 'eval/episode_y_position_std': Array(299.42722, dtype=float32), 'eval/episode_y_velocity_std': Array(97.40682, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.42289900779724, 'eval/sps': 938.2589061729598, 'num_steps': 34734080}
{'eval/walltime': 58185.43022155762, 'training/sps': 2958.354002693345, 'training/walltime': 11844.123063087463, 'training/entropy_loss': Array(0.01509129, dtype=float32), 'training/policy_loss': Array(0.00189885, dtype=float32), 'training/total_loss': Array(0.11636254, dtype=float32), 'training/v_loss': Array(0.09937239, dtype=float32), 'eval/episode_distance_from_origin': Array(5844.832, dtype=float32), 'eval/episode_distance_reward': Array(22.813635, dtype=float32), 'eval/episode_forward_reward': Array(3802.252, dtype=float32), 'eval/episode_reward': Array(3810.775, dtype=float32), 'eval/episode_reward_alive': Array(393.375, dtype=float32), 'eval/episode_reward_linvel': Array(3802.252, dtype=float32), 'eval/episode_reward_quadctrl': Array(-407.66577, dtype=float32), 'eval/episode_x_position': Array(5789.8984, dtype=float32), 'eval/episode_x_velocity': Array(760.45044, dtype=float32), 'eval/episode_y_position': Array(-262.40234, dtype=float32), 'eval/episode_y_velocity': Array(-179.8646, dtype=float32), 'eval/episode_distance_from_origin_std': Array(580.249, dtype=float32), 'eval/episode_distance_reward_std': Array(6.424984, dtype=float32), 'eval/episode_forward_reward_std': Array(1070.8231, dtype=float32), 'eval/episode_reward_std': Array(1065.059, dtype=float32), 'eval/episode_reward_alive_std': Array(51.312843, dtype=float32), 'eval/episode_reward_linvel_std': Array(1070.8231, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(26.594736, dtype=float32), 'eval/episode_x_position_std': Array(576.9032, dtype=float32), 'eval/episode_x_velocity_std': Array(214.16461, dtype=float32), 'eval/episode_y_position_std': Array(264.68878, dtype=float32), 'eval/episode_y_velocity_std': Array(97.25047, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.55967926979065, 'eval/sps': 937.3191317117848, 'num_steps': 34816000}
{'eval/walltime': 58321.936499118805, 'training/sps': 2952.072782241872, 'training/walltime': 11871.873056411743, 'training/entropy_loss': Array(0.0133833, dtype=float32), 'training/policy_loss': Array(0.00735109, dtype=float32), 'training/total_loss': Array(0.1106566, dtype=float32), 'training/v_loss': Array(0.08992222, dtype=float32), 'eval/episode_distance_from_origin': Array(5920.627, dtype=float32), 'eval/episode_distance_reward': Array(23.01656, dtype=float32), 'eval/episode_forward_reward': Array(3836.0728, dtype=float32), 'eval/episode_reward': Array(3847.3174, dtype=float32), 'eval/episode_reward_alive': Array(395.73047, dtype=float32), 'eval/episode_reward_linvel': Array(3836.0728, dtype=float32), 'eval/episode_reward_quadctrl': Array(-407.5025, dtype=float32), 'eval/episode_x_position': Array(5866.6245, dtype=float32), 'eval/episode_x_velocity': Array(767.2145, dtype=float32), 'eval/episode_y_position': Array(-268.0354, dtype=float32), 'eval/episode_y_velocity': Array(-170.04665, dtype=float32), 'eval/episode_distance_from_origin_std': Array(584.48645, dtype=float32), 'eval/episode_distance_reward_std': Array(6.388731, dtype=float32), 'eval/episode_forward_reward_std': Array(1064.7802, dtype=float32), 'eval/episode_reward_std': Array(1058.6124, dtype=float32), 'eval/episode_reward_alive_std': Array(52.505985, dtype=float32), 'eval/episode_reward_linvel_std': Array(1064.7802, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(31.026468, dtype=float32), 'eval/episode_x_position_std': Array(580.8713, dtype=float32), 'eval/episode_x_velocity_std': Array(212.95604, dtype=float32), 'eval/episode_y_position_std': Array(280.57825, dtype=float32), 'eval/episode_y_velocity_std': Array(95.76974, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.50627756118774, 'eval/sps': 937.6858140654017, 'num_steps': 34897920}
{'eval/walltime': 58458.48251461983, 'training/sps': 2961.853022458689, 'training/walltime': 11899.531417369843, 'training/entropy_loss': Array(0.01790402, dtype=float32), 'training/policy_loss': Array(0.01774304, dtype=float32), 'training/total_loss': Array(0.17265563, dtype=float32), 'training/v_loss': Array(0.13700856, dtype=float32), 'eval/episode_distance_from_origin': Array(5979.6367, dtype=float32), 'eval/episode_distance_reward': Array(23.29544, dtype=float32), 'eval/episode_forward_reward': Array(3882.5522, dtype=float32), 'eval/episode_reward': Array(3888.83, dtype=float32), 'eval/episode_reward_alive': Array(396.27734, dtype=float32), 'eval/episode_reward_linvel': Array(3882.5522, dtype=float32), 'eval/episode_reward_quadctrl': Array(-413.2952, dtype=float32), 'eval/episode_x_position': Array(5925.3184, dtype=float32), 'eval/episode_x_velocity': Array(776.51056, dtype=float32), 'eval/episode_y_position': Array(-236.36064, dtype=float32), 'eval/episode_y_velocity': Array(-161.05025, dtype=float32), 'eval/episode_distance_from_origin_std': Array(540.96893, dtype=float32), 'eval/episode_distance_reward_std': Array(6.0160103, dtype=float32), 'eval/episode_forward_reward_std': Array(1002.66016, dtype=float32), 'eval/episode_reward_std': Array(998.9701, dtype=float32), 'eval/episode_reward_alive_std': Array(46.51457, dtype=float32), 'eval/episode_reward_linvel_std': Array(1002.66016, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(36.64062, dtype=float32), 'eval/episode_x_position_std': Array(537.9955, dtype=float32), 'eval/episode_x_velocity_std': Array(200.53203, dtype=float32), 'eval/episode_y_position_std': Array(304.66623, dtype=float32), 'eval/episode_y_velocity_std': Array(101.940994, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.54601550102234, 'eval/sps': 937.4129265532589, 'num_steps': 34979840}
{'eval/walltime': 58595.00688648224, 'training/sps': 2951.740789757663, 'training/walltime': 11927.284531831741, 'training/entropy_loss': Array(0.01383967, dtype=float32), 'training/policy_loss': Array(0.00785659, dtype=float32), 'training/total_loss': Array(0.09907682, dtype=float32), 'training/v_loss': Array(0.07738058, dtype=float32), 'eval/episode_distance_from_origin': Array(5993.84, dtype=float32), 'eval/episode_distance_reward': Array(23.896128, dtype=float32), 'eval/episode_forward_reward': Array(3982.6665, dtype=float32), 'eval/episode_reward': Array(3990.741, dtype=float32), 'eval/episode_reward_alive': Array(394.1914, dtype=float32), 'eval/episode_reward_linvel': Array(3982.6665, dtype=float32), 'eval/episode_reward_quadctrl': Array(-410.0134, dtype=float32), 'eval/episode_x_position': Array(5940.715, dtype=float32), 'eval/episode_x_velocity': Array(796.5334, dtype=float32), 'eval/episode_y_position': Array(-250.40414, dtype=float32), 'eval/episode_y_velocity': Array(-170.97491, dtype=float32), 'eval/episode_distance_from_origin_std': Array(540.4474, dtype=float32), 'eval/episode_distance_reward_std': Array(6.232529, dtype=float32), 'eval/episode_forward_reward_std': Array(1038.7457, dtype=float32), 'eval/episode_reward_std': Array(1034.3246, dtype=float32), 'eval/episode_reward_alive_std': Array(48.154297, dtype=float32), 'eval/episode_reward_linvel_std': Array(1038.7457, dtype=float32), 'eval/episode_reward_quadctrl_std': Array(32.371433, dtype=float32), 'eval/episode_x_position_std': Array(536.62213, dtype=float32), 'eval/episode_x_velocity_std': Array(207.74919, dtype=float32), 'eval/episode_y_position_std': Array(259.02496, dtype=float32), 'eval/episode_y_velocity_std': Array(96.265816, dtype=float32), 'eval/avg_episode_length': Array(1000., dtype=float32), 'eval/epoch_eval_time': 136.5243718624115, 'eval/sps': 937.5615375765851, 'num_steps': 35061760}
